"#1"	"#10"	"#11"	"#12"	"#13"	"#14"	"#15"	"#16"	"#17"	"#18"	"#19"	"#2"	"#20"	"#21"	"#22"	"#23"	"#24"	"#25"	"#26"	"#27"	"#28"	"#29"	"#3"	"#30"	"#31"	"#33"	"#35"	"#36"	"#37"	"#38"	"#39"	"#4"	"#40"	"#41"	"#42"	"#43"	"#44"	"#45"	"#46"	"#47"	"#48"	"#49"	"#5"	"#50"	"#51"	"#52"	"#53"	"#54"	"#55"	"#56"	"#57"	"#58"	"#59"	"#6"	"#60"	"#61"	"#62"	"#64"	"#65"	"#66"	"#67"	"#68"	"#69"	"#7"	"#70"	"#71"	"#72"	"#73"	"#75"	"#76"	"#77"	"#78"	"#79"	"#8"	"#80"	"#81"	"#82"	"#83"	"#84"	"#85"	"#9"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999.100682594603	0	1102.40948553944	0	0	0	1047.22491816164	0	1071.31122319373	1010.88526047305	1001.99635729408	1018.74527703443	0	0	1089.05907562436	1104.31511416447	1209.36542645954	1137.28678918977	1009.38273168028	0	0	1046.53563074739	0	1082.51780310469	1101.83180771762	0	0	1156.82235088402	0	0	990.847025252394	1117.15695439237	1193.49117707505	1017.6341024516	992.77874783219	1227.62288181044	1308.22898946222	1202.76419675054	1052.30441158057	0	0	1139.96777619525	1141.82844088619	0	0	0	1031.99029884716	0	0	1081.86134347931	1095.33904972439	1063.03838891242	0	0	1187.81184761274	0	1103.19944469029	0	1010.68086627718	0	1078.94355118658	1006.35023126463	1063.56919572257	1065.20651337359	0	1086.95965996566	0	1041.92530081543	1049.2721136124	0	1101.54544417971	1051.83541233724	0	0	0	1216.27318228526	1079.63145061872	0	1054.70258642378	1059.51518054074	1095.12405228102
1141.90032680473	1237.43621581304	1314.16725495044	1189.55451734424	1133.167121414	1110.06955652405	1000.49627804416	1104.91054672306	1229.77992763842	1165.44737919192	1157.52108614552	1165.10159755138	1145.38598036736	1201.69827151353	1223.54966016201	1244.8663268354	1381.73031328286	1281.16769714749	1204.11799435745	1145.88986483527	0	1074.99810542096	1083.40740360705	1131.2724726955	1228.30038616449	0	1156.82235088402	0	1046.49931949216	1140.74171524023	1017.06549400551	1266.16899441147	1080.78373911069	1131.38097077258	1193.10068575974	1408.79657355891	1225.5980486335	1103.44928343344	1229.46743229532	0	1053.9128433256	1297.65896718316	1360.70490253728	1263.63050149316	1124.30300923805	1160.05345394907	1187.49187402305	1044.96491390526	1141.82414726931	1245.39317239107	1253.94727907773	1198.5827298973	1251.67198701484	1136.72201221267	1087.83204368439	1178.68936296525	1277.37587588913	1210.37093832616	1163.39296739653	1150.90422958431	1274.39730976542	1125.90559759323	1276.86543374762	1231.619471172	0	1206.1390306067	1047.84572911047	1214.4672234419	1085.00606255195	1038.75663371865	1304.19696766674	1196.72307120662	0	1157.73699932178	1115.97673399396	1439.0188981923	1277.85382229005	0	1224.63783207982	0	1289.42350829684
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003.88212129116	1020.73182380267	0	0	0	0	0	0	0	0	0	1046.49931949216	0	0	0	0	0	0	0	1009.72063501452	1109.77825544556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010.74532070915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010.2052632407	0	0	0	0	0
0	0	1061.05038162988	0	0	0	0	0	0	0	0	0	0	1055.2862321847	0	1045.32315066568	1109.07996049249	1074.69994012624	0	0	0	0	0	0	1013.69801085801	0	0	1140.74171524023	0	0	0	1014.87681437804	1088.87890194271	0	0	1101.61418087934	1226.96473962573	1111.08340348605	0	0	0	994.092779923811	1088.39641963852	1017.71177321602	0	0	0	0	0	0	1014.78480760037	0	0	0	1105.37348145764	0	996.746888669193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1137.5753175489	1011.64690841344	0	0	1035.87927007512	1041.74231155305
0	992.9923496182	1103.84157179484	0	0	0	1041.93173208465	0	0	0	0	0	0	1032.98760491818	0	1038.93534990076	1171.18064356678	1037.34265338909	0	0	0	0	0	0	1049.00090000986	0	990.847025252394	1017.06549400551	0	0	0	1009.11336419398	1134.07772827673	0	0	1151.08763731644	1257.2636381916	1159.23486440578	0	0	0	0	1150.74498194703	1059.84260275063	0	0	0	0	0	0	1047.20631878637	0	0	0	1126.14158506488	0	992.521457485305	0	0	0	1088.12615734411	0	1032.44253469888	0	0	0	0	0	0	0	1075.1577101178	0	0	0	0	1182.39179565471	1004.01442392019	0	0	1037.12287264397	1057.12673536236
1109.76650711612	1147.40712088531	1244.54872202608	1073.25110813691	1004.81403403968	1009.85957027331	1198.69968150984	1089.77090023631	1068.78847024595	1078.11840733346	1120.32933957498	0	1073.93278637872	1144.97601359634	1137.67244657808	1187.52048907919	1222.73202936316	1195.55315820113	1090.29764059026	1076.38901934904	1009.44543701682	1137.9696598059	1005.73059825795	1155.32367223706	1072.42041018891	0	1117.15695439237	1266.16899441147	0	1014.87681437804	1009.11336419398	0	1232.72574355533	1029.68919310998	1053.34725554457	1262.9858593567	1399.10839470903	1283.21349154143	1079.2210388881	0	0	1172.21641510222	1268.8989183258	1181.29528255949	1071.13646666	1058.31576983405	1089.07693374918	0	1009.5848416251	1086.02475828087	1116.60109019783	1137.44687014886	1125.673211861	0	1251.10834240121	1077.60769660836	1179.04440765608	1024.66853140244	1085.98769247976	1006.96655364756	1153.75788856446	1078.39175154082	1135.67472309282	1008.48512646742	0	1194.86788101464	1019.35219883026	1137.29771280292	1110.69678620998	1088.62141240475	1227.03739054725	1134.28525379733	0	1060.67622497024	1062.00764372813	1310.85460598127	1177.89032668698	0	1101.60694492704	1222.09924749772	1194.31176912382
1172.07160065301	1199.21011587339	1127.05199075081	1100.03441541233	1089.6319180913	1064.42299853629	0	1125.41979005319	1135.92747158924	1132.26309464336	1179.36168454026	1090.46601305028	1094.8682476832	1275.84492543348	1231.96000757641	1290.19142048714	1110.37112606117	1310.6497182723	1181.13534304628	1098.38298022106	0	1180.48658880449	1028.11262491483	1222.08030500193	1190.72704975807	0	1193.49117707505	1080.78373911069	0	1088.87890194271	1134.07772827673	1232.72574355533	0	1095.68824877868	1056.58450895106	1257.79603873766	1094.91213506677	0	1183.7020462494	0	1015.67515233094	1237.80028650403	1084.57841341142	1250.6023699893	0	1125.97472406796	1094.02627098242	1063.92537203585	1002.93375213464	1200.62013485746	1246.43249127902	1197.27437969231	1201.48597956956	1065.39723327419	1035.96705524286	1193.9079108138	1238.57932309251	1072.49995642959	1180.33568241866	1062.98868081554	1211.00859299574	1204.70806123153	1243.12079325431	1157.88318890556	0	1207.06806997755	1050.98426990588	1166.35563095991	1155.70191900025	1092.83372737636	1164.93031684091	1173.38582868858	0	1058.10371365384	1122.65391604011	1364.52934089517	1267.75062198689	0	1243.3888375923	0	1017.37433465301
0	1004.95063290239	1107.42853881655	0	0	0	1063.82005332909	0	0	0	1036.61825148991	0	997.111017697696	1062.25498429296	1040.20984700513	1090.80855389357	1164.42938853638	1111.73425821624	0	0	0	1043.82969753018	0	0	1016.24901842899	0	1017.6341024516	1131.38097077258	0	0	0	1029.68919310998	1095.68824877868	0	0	1157.45106712791	1280.50085130182	1162.65079974288	1036.64027527147	0	0	1075.71096172374	1145.82147780903	1084.87313146926	0	0	0	0	0	0	1036.78675965836	0	0	0	1150.66384360583	1010.09606174864	1015.36601920458	0	0	0	1055.20149589163	0	1081.24596516402	1011.02760540943	0	997.592736094798	0	1014.84655618827	0	0	1018.87378223981	0	0	0	0	1218.15230292564	1112.34396925324	0	0	1069.96870496506	1100.81108492287
0	0	1051.67754518779	0	0	0	996.150717784857	0	0	0	0	0	0	1066.28314674994	991.029879318398	1100.86971457886	1093.79887186886	1108.62818947051	992.20829994811	0	0	1008.69077761598	0	1017.37856033637	1068.0591213257	0	992.77874783219	1193.10068575974	0	0	0	1053.34725554457	1056.58450895106	0	0	1147.12546960237	1245.85277060695	1062.69440800876	0	0	0	1049.11434683364	1065.34940195344	1080.30690683496	0	0	0	0	0	0	1017.24068686403	0	1021.01254910327	0	1148.72385133524	1010.23887268575	1036.05916204027	0	0	0	1043.15780836727	1011.70874105973	1053.87848425713	1007.66946051218	0	1010.41226355866	0	0	1003.88068631003	0	992.324815105983	1034.150995366	0	0	0	1053.73959412294	0	0	1047.28630556699	1063.66601908943	1050.03599136867
1161.50105206398	1222.95275615498	1245.34567267174	1124.172619593	1171.38307794538	1126.96086694815	1269.60891352957	1139.1223659276	1155.99640633496	1171.00913475608	1217.96106675838	1181.8479119969	1173.52691874172	1297.27908259801	1249.90655332688	1324.45034618167	1290.51773104826	1267.88261973349	1202.85619851691	1170.86509551097	1060.14024255639	1232.38676696751	1072.94833540991	1228.65007447769	1218.24660157385	0	1227.62288181044	1408.79657355891	1009.72063501452	1101.61418087934	1151.08763731644	1262.9858593567	1257.79603873766	1157.45106712791	1147.12546960237	0	0	1252.83919721344	1247.99796801581	0	1064.75986274124	1285.98354122242	1290.53373997994	1277.47236175149	1096.1497635905	1142.42390298473	1151.27636462797	1126.55789762318	1058.35963278177	1223.57618312554	1236.35031653232	1171.94519713219	1171.69225772486	1159.91763837932	1396.29989652257	1227.8149531598	1251.17685181049	1111.68901011286	1190.42792960159	1066.10238200761	1222.55113002433	1224.77134549921	1242.21349649103	1218.75370947917	0	1230.95839414741	1074.76538844103	1189.9608493446	1239.13743137304	1179.8168918561	1183.73163311056	1225.96438907773	997.955180136753	1119.17247295143	1152.70165859835	1403.41467753975	1223.04752261072	0	1263.20658476617	1287.7544306994	1231.06063626356
1267.02413879763	1383.96018084024	1275.06283113474	1236.6195703526	1279.15868169533	1254.7038828229	1096.60269380631	1256.14805868126	1282.9528383077	1261.86806827054	1271.51835008379	1267.23204447052	1241.06395899198	1380.41726209945	1335.79272176517	1408.6592251641	1382.21511129788	1396.26454926768	1292.37814523438	1270.45314105271	0	1326.19098771431	1149.59193977969	1333.78427629902	1327.62832330303	0	1308.22898946222	1225.5980486335	1109.77825544556	1226.96473962573	1257.2636381916	1399.10839470903	1094.91213506677	1280.50085130182	1245.85277060695	0	0	0	1323.95517657315	999.23193075816	1177.53280588035	1370.92332001955	1357.86397562982	1402.89351444476	1188.38803721903	1248.69216944014	1250.79363361316	1211.09065666022	1098.32562244892	1372.69119528774	1355.86869869632	1278.85427960036	1332.06903510766	1253.74434642834	1228.94933273862	1336.82192117992	1392.79305331925	1264.85359702562	1296.38752268314	1188.49973683384	1348.09805502055	1289.59085876595	1325.17921818628	1278.03600886664	0	1363.31935618753	1158.64708729745	1268.72010369518	1307.74126473358	1274.63099294928	1243.63877374582	1377.47641974399	1088.34476357373	1183.54203239805	1250.18881361022	1465.90924861242	1310.62925251872	1081.22050146743	1356.88971060539	1105.75737524035	1329.61394689632
1145.09487001919	1249.83591626899	1051.7678773583	1074.23220146277	1113.6429557529	1100.69781739289	1008.14627785477	1110.93835068154	1104.76238476664	1117.11504744326	1146.53224214432	1134.64423338085	1033.28305571751	1268.26956191265	1193.55002695103	1280.06963213496	1210.34463346298	1301.98428787159	1165.92769471017	1134.09802095645	0	1189.70720333644	0	1196.50594531937	1193.61346654349	0	1202.76419675054	1103.44928343344	0	1111.08340348605	1159.23486440578	1283.21349154143	0	1162.65079974288	1062.69440800876	1252.83919721344	0	0	1168.84759893228	0	1042.47094753635	1291.36253230352	1135.69230241188	1254.00177726447	1073.88252738786	1101.13510127041	1091.37517153679	1090.29326073524	0	1250.67381419638	1195.3356110637	1191.37788689633	1199.01161952624	1113.24887207789	1087.58963792626	1207.74483099819	1276.92833118405	1098.67867175825	1180.60814078265	1037.48112486458	1196.08818617586	1199.00804146966	1135.58001692159	1163.12826712297	0	1240.04016944077	1032.27726423134	1068.40451908825	1201.33061815023	1118.98220311033	1140.17643557047	1208.68328545773	0	1070.63189755012	1093.81654962446	1299.93808432126	1214.87599856434	0	1253.20138177213	0	1133.67955004492
1036.28748405436	1082.64047585807	1121.3347207002	0	995.812450866664	0	1140.68150533579	1047.91154227807	1024.95224170898	1012.5880791394	1072.21505013688	1019.17225371232	0	1143.3810504573	1102.80641633929	1100.9625938794	1185.94840446026	1193.76367204096	1025.02948153877	1021.8229148582	0	1091.08448509223	0	1065.73574683545	1105.73482043688	0	1052.30441158057	1229.46743229532	0	0	0	1079.2210388881	1183.7020462494	1036.64027527147	0	1247.99796801581	1323.95517657315	1168.84759893228	0	0	0	1100.64734996916	1176.07355955885	1108.08124568286	1039.71943880412	0	1022.4759430653	0	0	1082.61722294576	1124.48370080446	1051.01333402804	1008.61373345692	0	1177.19501025059	1086.54428034237	1139.88551540935	995.203507226227	1041.69040522198	0	1050.59808674502	1070.81176337149	1092.2817579356	1069.63642794734	0	1084.54975985712	0	1067.18139550408	1052.03900608842	1030.27197243005	1093.47593156763	1016.93033767364	0	0	0	1282.92960788081	1135.64305002504	0	1077.84860495625	1108.92723947785	1114.80440628068
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.23193075816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066.21548594716	0	0	0	0	0	0	0	0	0	0	1053.9128433256	0	0	0	0	1015.67515233094	0	0	1064.75986274124	1177.53280588035	1042.47094753635	0	0	0	0	1012.94798116142	0	0	0	0	0	0	0	0	0	0	0	1029.28230336738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023.21913620991	0	0	0	0	0
0	1165.09056603251	1268.87276124197	1068.80150193771	1074.94508288219	1033.27626546032	1161.94597272013	1031.70115030131	1099.16003323082	1085.74692283541	1131.88855890641	1008.30172993741	1113.02450811202	1176.952469171	1087.21932119753	1230.697863246	1306.88552861673	1122.70228841359	1070.38991242359	0	1017.720511971	1157.51129195026	0	1063.15979909277	1181.18172851879	0	1139.96777619525	1297.65896718316	0	994.092779923811	0	1172.21641510222	1237.80028650403	1075.71096172374	1049.11434683364	1285.98354122242	1370.92332001955	1291.36253230352	1100.64734996916	0	0	0	1258.28075192502	1199.27926029469	1080.37755962363	1093.03436712986	1119.56362789469	0	1030.96480112473	1053.07970810158	1168.28697640783	1110.8504119071	1100.06845189172	1074.83959940036	1314.72145318748	1135.37911824742	1138.32927573549	1040.41578609007	1012.21803826228	1066.079932753	1197.67968540403	1026.54706518751	1129.19669366289	1146.07109310048	0	1080.82989404436	1023.43240653027	1148.89280614447	1074.10309866607	1048.47256924263	1175.38340772839	1109.8555401658	0	1043.54129681618	1113.46538514797	1288.86200805189	1175.09359806913	0	1080.50274161829	1218.63188898104	1216.03582428911
1166.64854291478	1230.3339953355	0	1080.65227775791	1062.92544802213	1100.77479422672	1252.64138442305	1135.95398626059	1101.8148773993	1099.69541805928	1154.15592104517	1149.63330453065	1063.85037987175	1270.79867238032	1206.20842268037	1293.60221276434	1081.25486131361	1318.753686132	1147.04249142575	1120.72793260795	0	1192.63344413815	0	1153.28503687584	1205.6692241137	0	1141.82844088619	1360.70490253728	0	1088.39641963852	1150.74498194703	1268.8989183258	1084.57841341142	1145.82147780903	1065.34940195344	1290.53373997994	1357.86397562982	1135.69230241188	1176.07355955885	0	1012.94798116142	1258.28075192502	0	1231.10005354273	1072.51280172405	1106.71082388454	1071.96477766763	1075.42767808724	0	1190.96372460691	1199.48204289202	1186.63615520001	1163.99749693621	1104.54740064537	1317.81113844913	1198.89742234343	1242.65082846023	1082.85115750907	1173.21960230909	1070.98616197855	1135.08804618013	1173.5078253504	1175.16742124762	1142.88891665186	0	1212.25959066807	1012.14623535022	1069.04016119494	1123.55784615057	1094.10695935275	1152.77873040001	1200.89643854521	0	1026.55597442299	1081.08096929064	1321.24004647026	1219.27777493123	0	1238.08462955087	1181.72514644899	0
1076.93832225395	1070.3444107382	1186.38703720846	1053.73885250297	1064.00649765088	995.234336194175	1151.65961391331	1008.09330518146	1097.3941802021	1061.04410740226	1103.81467329455	1083.97492937365	1047.32736728063	1097.42560248056	1146.06939560625	1094.15535598954	1254.84473697293	1184.02197820943	1066.80598181851	1046.39661720441	0	1126.63175255068	0	1101.43839723601	1151.33618666713	0	0	1263.63050149316	0	1017.71177321602	1059.84260275063	1181.29528255949	1250.6023699893	1084.87313146926	1080.30690683496	1277.47236175149	1402.89351444476	1254.00177726447	1108.08124568286	0	0	1199.27926029469	1231.10005354273	0	1040.1831735723	1065.3415614492	1110.55542030077	997.430881353258	1001.59000284019	1194.47555172161	1170.3890450508	1133.34060864734	0	1016.92397643202	1223.91331590163	1133.20431479919	1183.71925404704	1066.93304169998	1102.82166627079	1010.30685776486	1110.20998554027	1105.81011762527	1157.21004947401	1093.94354007259	0	1123.30420493447	0	1100.43447669845	1066.01880087169	1040.20017316835	1128.55978052045	1078.77510742065	0	1033.02550775911	1059.56316063236	1280.95650427946	1131.45541054701	0	1155.81897633644	1141.8310853379	1151.61468995993
0	1040.14925125673	1062.81698712137	0	0	0	1046.18578613278	0	998.203077909826	0	0	0	0	1053.11703521012	1032.90780111977	1029.86488609295	1052.90909714793	0	1022.95152479297	0	0	0	0	1014.29207546367	991.124414188719	0	0	1124.30300923805	0	0	0	1071.13646666	0	0	0	1096.1497635905	1188.38803721903	1073.88252738786	1039.71943880412	0	0	1080.37755962363	1072.51280172405	1040.1831735723	0	0	0	0	0	1051.60742106597	1063.2893212882	992.15939604083	1035.39623964886	0	1179.84543293295	994.895453714908	1076.76641400846	0	1005.07665950328	0	1046.88956455098	1006.81667651991	1061.47588237734	1003.16857521433	0	1044.24528644403	0	1001.85730637678	1001.64001429333	0	0	1040.42202423086	0	0	0	1205.64180220908	1062.98023842679	0	1049.59203822382	1089.34603762102	995.003385847211
0	998.041957216784	1051.75929078289	0	0	0	1013.65840209691	0	0	0	0	0	0	1105.09935711973	0	1089.16398306624	1087.0901868297	1140.36131392356	0	0	0	1007.19168314429	0	0	0	0	0	1160.05345394907	0	0	0	1058.31576983405	1125.97472406796	0	0	1142.42390298473	1248.69216944014	1101.13510127041	0	0	0	1093.03436712986	1106.71082388454	1065.3415614492	0	0	0	0	0	1052.90773702155	995.017009095266	1005.65559166545	0	0	1099.48032765563	1028.84601275949	1007.09654675272	0	0	0	0	0	1015.89840811883	0	0	1007.96171890822	0	0	0	0	1033.58199872798	0	0	0	0	1157.77047800519	1013.93511591004	0	1000.97237718373	1025.10390706977	1015.58333273737
995.783470573566	1064.35141081285	1047.99645172349	0	0	0	1120.85885940277	0	0	0	1029.22538635931	0	0	1077.54709423784	1081.75779913641	1134.69326620191	1085.99128897765	1176.66759190949	993.938034048255	0	0	1014.33384525561	0	1063.07855154324	1051.6711769545	0	1031.99029884716	1187.49187402305	0	0	0	1089.07693374918	1094.02627098242	0	0	1151.27636462797	1250.79363361316	1091.37517153679	1022.4759430653	0	0	1119.56362789469	1071.96477766763	1110.55542030077	0	0	0	0	0	1094.22923611285	1071.7864812105	1048.37159156117	1084.47002351139	0	1167.62240532367	1041.27446036186	1122.07008039767	0	1011.9602615587	0	992.753799801747	1040.78027221492	0	1006.79122306604	0	1064.20830992263	0	0	1060.5444293839	994.764222435068	995.011875608272	1050.04921646017	0	0	0	1229.21353909397	1102.59656444211	0	1109.24348029199	1082.65828240425	1025.19864929864
0	0	1022.82285480155	0	0	0	1003.41203254618	0	0	0	0	0	0	0	0	1035.40615621561	1095.81463155405	991.830527947826	0	0	0	0	0	0	1004.84909786975	0	0	1044.96491390526	0	0	0	0	1063.92537203585	0	0	1126.55789762318	1211.09065666022	1090.29326073524	0	0	0	0	1075.42767808724	997.430881353258	0	0	0	0	0	0	0	0	0	0	1092.93617498902	0	0	0	0	0	999.799961384857	0	0	0	0	0	0	0	0	0	1011.58687934941	0	0	0	0	1077.86851329923	0	0	0	1004.47293147152	1015.41586289403
0	1029.37070302124	0	0	0	0	1030.87560413368	0	0	0	0	0	0	1035.97756475304	1008.56966001089	1052.18930510742	1069.34199534548	1054.39867345195	0	0	0	0	0	998.162880599155	0	0	0	1141.82414726931	0	0	0	1009.5848416251	1002.93375213464	0	0	1058.35963278177	1098.32562244892	0	0	0	0	1030.96480112473	0	1001.59000284019	0	0	0	0	0	1003.81505634557	1008.9918825122	0	0	0	1097.48610625479	0	1034.41468732622	0	0	0	0	0	0	0	0	1007.79068666729	0	0	0	0	0	0	0	0	0	1117.64992682519	1016.43589827547	0	1009.51879710672	997.299219798291	0
1026.71177821565	1053.57944103101	1174.34865012466	993.095519270759	1009.98670789301	0	1132.74737493785	1030.48129803095	1032.87574224855	1076.82162180466	1115.75583746239	0	1072.26525095895	1103.17081212808	1026.40032717508	1190.02405644948	1282.97434675322	1145.95162092278	1058.06208428396	0	0	1121.99707238715	0	1095.2450985417	1154.85008153906	0	1081.86134347931	1245.39317239107	0	0	0	1086.02475828087	1200.62013485746	0	0	1223.57618312554	1372.69119528774	1250.67381419638	1082.61722294576	0	0	1053.07970810158	1190.96372460691	1194.47555172161	1051.60742106597	1052.90773702155	1094.22923611285	0	1003.81505634557	0	1141.7107057974	1022.71688202595	1026.79218962644	1018.62407136206	1202.79775280424	1064.08776749466	1039.17759681453	1027.42104070261	0	1017.05310716501	1178.1358215515	1027.66460421263	1147.76161853976	1122.73245493339	0	1070.5584368336	0	1064.88273056543	1065.26185449652	1055.79498710904	1153.39850899755	1085.78940333281	0	1011.04469676141	1055.97948535775	1204.62278718487	1145.9467880435	0	1048.38178849205	1157.45050489525	1164.05872746197
1068.73665237344	1135.69566400592	1197.45760267334	1037.57479047968	1042.42825771503	1023.26388495848	1159.34715466613	1057.85883433652	1046.89906695983	1010.55569260325	1089.46644596967	1032.58655494212	1071.30429716197	1175.87377023388	1101.53968669286	1205.43362986643	1013.18735428502	1219.82137618526	1116.54400030304	1035.0425122977	0	1140.37120842638	0	1116.32155964428	1073.59958064048	0	1095.33904972439	1253.94727907773	0	1014.78480760037	1047.20631878637	1116.60109019783	1246.43249127902	1036.78675965836	1017.24068686403	1236.35031653232	1355.86869869632	1195.3356110637	1124.48370080446	0	0	1168.28697640783	1199.48204289202	1170.3890450508	1063.2893212882	995.017009095266	1071.7864812105	0	1008.9918825122	1141.7107057974	0	1090.26851075627	1044.85249965791	0	1301.36865960353	1091.04102446993	1172.66389042432	1003.01133864579	1073.11640998383	1000.03259504058	1089.14294299856	0	1100.57779553564	1059.39787126939	0	1140.75166370248	995.629607060524	1080.44913843761	1130.83848650604	1031.18514505848	1132.85480906595	1129.04609553314	0	0	1042.24933622116	1242.26242890237	1151.34250511077	0	1123.3100893594	1133.34803777002	1150.38681050735
0	1073.36857321419	1152.68981648614	0	1032.65192466314	990.9887726901	1127.50871247685	1001.88611817013	1027.43491465711	1028.16668746304	1093.56275996664	0	0	1100.35339063053	1059.12975564696	1149.92991178773	1208.50569371701	1103.44666163303	1070.20186082729	1004.01826293089	0	1037.79596183633	0	1076.53679844963	1105.10497862836	0	1063.03838891242	1198.5827298973	0	0	0	1137.44687014886	1197.27437969231	0	0	1171.94519713219	1278.85427960036	1191.37788689633	1051.01333402804	0	0	1110.8504119071	1186.63615520001	1133.34060864734	992.15939604083	1005.65559166545	1048.37159156117	0	0	1022.71688202595	1090.26851075627	0	994.811926978113	0	1215.51198711991	1051.1570986539	1106.00125916664	0	1040.8224043797	0	1112.38222428422	1035.7548089163	1136.66581386665	1062.59773450968	0	1050.02978121191	0	1046.11242962685	1081.33059350602	0	1049.68285284998	0	0	0	0	1241.79389037988	1096.13566128909	0	1079.12284094744	1137.51960016401	1126.75613714065
1005.47263059533	0	1155.72012447839	0	999.67376328823	0	1059.92308592517	0	1015.57176675442	1001.77039638464	1086.0478181109	0	1004.81701155519	1107.73405767718	1054.69629910886	1052.95179405364	1218.05282889105	1159.12497593462	1046.82846579932	994.801738022744	0	1083.63088684161	0	0	1066.36878356533	0	0	1251.67198701484	0	0	0	1125.673211861	1201.48597956956	0	1021.01254910327	1171.69225772486	1332.06903510766	1199.01161952624	1008.61373345692	0	0	1100.06845189172	1163.99749693621	0	1035.39623964886	0	1084.47002351139	0	0	1026.79218962644	1044.85249965791	994.811926978113	0	0	1104.50314412603	1048.8965937727	1080.8300025141	0	0	0	1086.61088505293	0	1121.04792602736	1043.71127793534	0	1033.45285807334	0	1094.87611927503	997.254805647121	0	1142.66391699675	0	0	994.458649191905	996.514097324895	1249.35464905378	1109.9732783387	0	1058.84933294832	1116.38571909354	1118.17528087078
0	0	1110.28632736133	0	0	0	1068.11562040697	0	991.82626184786	0	993.636798585724	0	0	1037.08862555156	1025.82936653288	1053.67264969485	1125.16542664168	1090.34982707687	0	0	0	1007.54441727946	0	0	0	0	0	1136.72201221267	0	0	0	0	1065.39723327419	0	0	1159.91763837932	1253.74434642834	1113.24887207789	0	0	0	1074.83959940036	1104.54740064537	1016.92397643202	0	0	0	0	0	1018.62407136206	0	0	0	0	1097.21514391509	0	1045.88754665709	0	0	0	1020.66147567386	0	1002.34907636374	0	0	1023.07866044142	0	0	0	0	1071.29169040621	0	0	0	0	1198.94626170682	1059.22564696231	0	0	1032.20028915753	1036.25276195309
1172.4809245206	1177.73652252991	1259.78668085958	1144.67045222547	1073.26396816955	991.36480583712	994.893330819062	1154.05213276308	0	1168.7497321127	1182.77975705864	1117.38306260067	1135.59099702127	1257.6265318504	1238.68719104666	1112.12663405385	1311.0692766018	1332.29069310742	0	1154.33782516107	0	1231.53875919514	1075.83619931977	1203.51103227962	1213.47285091419	0	1187.81184761274	1087.83204368439	1010.74532070915	1105.37348145764	1126.14158506488	1251.10834240121	1035.96705524286	1150.66384360583	1148.72385133524	1396.29989652257	1228.94933273862	1087.58963792626	1177.19501025059	0	1029.28230336738	1314.72145318748	1317.81113844913	1223.91331590163	1179.84543293295	1099.48032765563	1167.62240532367	1092.93617498902	1097.48610625479	1202.79775280424	1301.36865960353	1215.51198711991	1104.50314412603	1097.21514391509	0	1213.6763666129	1271.72361991023	1124.17596237957	1149.71039688565	1059.58531100365	1181.45090536915	1211.5256007512	1230.10320727112	1145.89689828548	0	1203.15739319808	1089.02864646238	1203.87588671618	1168.09060160291	1130.16211838113	1265.14046823107	1225.8200202235	0	1094.73884890256	1121.22193036521	1402.10144861039	1283.84496225162	0	1252.92462595051	0	1268.89255399058
0	1074.32455916779	1156.95653407152	1031.77507307867	0	0	1131.55577785233	1034.89004350898	1049.73646138848	1062.65683063551	1047.06321160736	0	1033.4314292145	1084.29111505231	1076.67233834431	1168.92361172564	1224.04450014251	1168.50391862865	1022.24965151458	0	0	1100.45644952971	0	1083.88028041385	1104.45350658609	0	0	1178.68936296525	0	0	0	1077.60769660836	1193.9079108138	1010.09606174864	1010.23887268575	1227.8149531598	1336.82192117992	1207.74483099819	1086.54428034237	0	0	1135.37911824742	1198.89742234343	1133.20431479919	994.895453714908	1028.84601275949	1041.27446036186	0	0	1064.08776749466	1091.04102446993	1051.1570986539	1048.8965937727	0	1213.6763666129	0	1090.31427580382	0	1006.23603935017	0	1082.20387696684	0	1061.55739757663	1020.91360942672	0	1079.21757960837	0	1069.11554044853	1028.67173137618	1030.27736037098	1149.8070151286	1045.13498141315	0	0	1033.32914211125	1246.4928947258	1125.1366447195	0	1001.86736848386	1161.12835921611	1143.0600533823
